cat,area,perimeter,compact,opt_blue_min,opt_blue_max,opt_blue_range,opt_blue_mean,opt_blue_stddev,opt_blue_sum,opt_blue_median,opt_green_min,opt_green_max,opt_green_range,opt_green_mean,opt_green_stddev,opt_green_sum,opt_green_median,opt_nir_min,opt_nir_max,opt_nir_range,opt_nir_mean,opt_nir_stddev,opt_nir_sum,opt_nir_median,opt_red_min,opt_red_max,opt_red_range,opt_red_mean,opt_red_stddev,opt_red_sum,opt_red_median,NDVI_min,NDVI_max,NDVI_range,NDVI_mean,NDVI_stddev,NDVI_sum,NDVI_median,Brightness_min,Brightness_max,Brightness_range,Brightness_mean,Brightness_stddev,Brightness_sum,Brightness_median,nDSM_min,nDSM_max,nDSM_range,nDSM_mean,nDSM_stddev,nDSM_sum,nDSM_median
9250466,4481.25,2245,9.46045069889,202,1054,852,299.019079498,17.3324237635,5359917,300.0,261,1593,1332,426.576122734,28.4556503697,7646377,428.0,457,2150,1693,697.312914923,41.3176880411,12499334,701.0,306,2492,2186,592.848312413,41.7047379061,10626806,595.0,-0.0736751407385,0.197903007269,0.271578148007,0.0811935313441,0.0127941196543,1455.39404934,0.0804954,769,5139,4370,1318.44351464,82.6744842859,23633100,1321.0,-0.223480224609,2.70501708984,2.92849731445,0.136488086482,0.31108828054,2446.5489502,0.0
9172079,610.25,476,5.43560796885,205,311,106,239.616960262,12.1672904511,584905,238.0,249,421,172,305.883244572,22.3419454274,746661,301.0,428,843,415,564.193363376,52.8362420017,1377196,560.0,192,482,290,284.610405571,39.9144337552,694734,275.0,0.182468697429,0.460701316595,0.278232619166,0.330558756247,0.0498735670052,806.893923998,0.334096,649,1202,553,830.110610406,72.4844306135,2026300,813.0,-0.417999267578,2.48348999023,2.90148925781,0.0655216403009,0.256485980642,159.938323975,0.0
9163187,44.4999999984,73,3.08700919179,128,401,273,226.241573034,47.2081580004,40271,219.0,178,581,403,350.820224719,90.1610371761,62446,348.5,438,961,523,548.460674157,82.8908252035,97626,524.0,233,596,363,362.297752809,78.3130142262,64489,348.5,0.0928381979465,0.372353672981,0.279515475035,0.209454227825,0.0586891878367,37.2828525528,0.200219,644,1379,735,939.359550562,161.88001849,167206,887.0,-0.0421447753906,0.984619140625,1.02676391602,0.235614219408,0.261941988693,41.9393310547,0.186966
9058340,9618.25,4974,14.3071397183,197,1228,1031,300.186364463,17.2447568324,11549070,300.0,216,1976,1760,410.405089283,28.531167932,15789515,410.0,328,2228,1900,559.272190887,43.9310403817,21516879,554.0,210,3102,2892,480.047695787,49.1279139793,18468875,477.0,-0.163977488875,0.300940424204,0.464917913079,0.0766965357485,0.0195676162935,2950.74581985,0.0745614,641,6306,5665,1190.63914953,91.5198600549,45807460,1188.0,-0.496124267578,4.07135009766,4.56747436523,0.292469117762,0.472073475189,11252.1643677,0.0620117
9127257,124.749999999,74,1.86898798972,191,270,79,235.436873747,14.5532510897,117483,238.0,228,376,148,303.529058116,25.0731326578,151461,307.0,476,941,465,789.899799599,98.9269177224,394160,815.0,149,356,207,258.328657315,36.8776914768,128906,262.0,0.372677594423,0.662514150143,0.289836555719,0.506263991217,0.0487829017373,252.625731617,0.510698,581,1002,421,797.294589178,75.0554330268,397850,808.0,-0.0828857421875,2.99755859375,3.08044433594,1.89257775806,0.515957238348,944.39630127,1.98495
9126547,5.00000000023,19,2.39697589586,196,248,52,220.45,13.7930235989,4409,220.0,255,334,79,290.1,23.449733474,5802,292.5,551,759,208,653.7,62.3378697102,13074,656.5,155,301,146,216.8,39.8454514343,4336,214.5,0.337733775377,0.618226587772,0.280492812395,0.503160010278,0.0706050373549,10.0632002056,0.516253,606,883,277,727.35,76.2392779347,14547,732.0,0.240081787109,0.891143798828,0.651062011719,0.557342529297,0.220965642639,11.1468505859,0.576065
9146820,1133.50000002,1260,10.5573483284,228,279,51,250.50264667,5.70432837462,1135779,250.0,298,383,85,338.114689016,10.4192693474,1533012,338.0,720,943,223,827.569916189,29.841343949,3752202,826.0,234,368,134,305.143802382,15.142830064,1383522,305.0,0.380514711142,0.528301894665,0.147787183523,0.46127570992,0.0170498400645,2091.42406878,0.461538,760,1022,262,893.761138068,29.3723277512,4052313,893.0,-0.423431396484,1.57928466797,2.00271606445,0.186785670593,0.2767436423,846.886230469,0.00100708
9122731,2160.5,587,3.5625095228,207,440,233,332.954177274,14.7367466776,2877390,332.0,269,690,421,496.826776209,27.4182669266,4293577,497.0,436,1024,588,834.381393196,57.0976266068,7210724,842.0,294,871,577,690.185952326,46.1764651189,5964587,695.0,0.0139082055539,0.254685789347,0.240777583793,0.0945206836801,0.0207776872982,816.847748363,0.0926289,775,1903,1128,1519.96690581,81.7595470187,13135554,1527.0,-0.010986328125,4.25830078125,4.26928710938,0.547571526112,0.938671118326,4732.11312866,0.206696
9113771,175.249999999,82,1.747350011,353,629,276,533.041369472,45.603197705,373662,546.0,542,990,448,855.569186876,73.7712458281,599754,876.0,749,1393,644,1257.19686163,87.3671874305,881295,1279.0,592,1308,716,1108.89015692,86.2449696032,777332,1130.0,0.00644641416147,0.122312821448,0.115866407286,0.0629934102288,0.0139622327052,44.1583805704,0.0627615,1495,2912,1417,2497.50071327,200.741141927,1750748,2554.0,6.71362304688,11.908416748,5.19479370117,10.6837512137,1.10396628885,7489.30960083,11.0588
9127021,482.250000018,484,6.21733561536,229,347,118,289.763608087,15.7268381996,558954,290.0,326,540,214,439.048729912,25.8819689943,846925,439.0,710,1125,415,959.370139969,42.7881790145,1850625,960.0,288,646,358,472.273716952,41.5777328391,911016,472.0,0.257844477892,0.457627117634,0.199782639742,0.34125355572,0.0266621346351,658.278108984,0.340845,843,1528,685,1201.08605495,81.2763071895,2316895,1200.0,-0.0601501464844,0.542114257812,0.602264404297,0.0419344904511,0.0880247007997,80.8916320801,0.0
9111203,31.7500000009,36,1.80229427819,219,313,94,284.11023622,19.6381551912,36082,289.0,292,450,158,376.897637795,32.2873014812,47866,382.0,390,744,354,563.763779528,56.4903248204,71598,575.0,270,522,252,424.125984252,49.3719599285,53864,433.0,0.0885311886668,0.277139216661,0.188608027995,0.142299328439,0.0239565302364,18.0720147118,0.138584,800,1272,472,1085.13385827,99.7365318364,137812,1103.0,1.93121337891,2.94515991211,1.0139465332,2.02967365896,0.270205488701,257.768554688,1.94684
9158469,1933.00000002,971,6.2301481038,182,440,258,284.28569581,18.872485419,2198097,283.0,218,618,400,404.021598551,33.3129072908,3123895,402.0,474,1173,699,907.84881014,71.262103608,7019487,910.0,140,729,589,413.255690636,63.3342199928,3195293,406.0,0.157071784139,0.652605473995,0.495533689857,0.376240490352,0.064095308224,2909.0914714,0.378442,555,1725,1170,1101.562985,112.923522691,8517285,1090.0,-0.0156555175781,9.07723999023,9.09289550781,0.250926085352,0.507691383898,1940.16049194,0.171082
9103716,12.9999999977,30,2.34717054548,191,312,121,249.096153846,25.1734442002,12953,249.5,268,386,118,332.807692308,27.6829845417,17306,329.5,424,685,261,522.25,62.5231880062,27157,513.0,246,444,198,341.807692308,47.824212753,17774,336.5,0.13972055912,0.294243067503,0.154522508383,0.209827972433,0.0414936269343,10.9110545665,0.211969,705,1119,414,923.711538462,94.5963766867,48033,906.5,3.06558227539,3.98065185547,0.915069580078,3.6808988131,0.286310800459,191.406738281,3.77211
9048674,167.499999999,71,1.54755470873,296,391,95,337.214925373,11.0102429072,225934,338.0,433,593,160,507.549253731,17.8011350731,340058,509.0,634,927,293,857.728358209,32.8281495788,574678,863.0,533,827,294,722.605970149,32.8588563704,484146,726.0,0.0401437990367,0.153958946466,0.11381514743,0.0856401101867,0.013726259424,57.3788738251,0.0855699,1286,1811,525,1567.37014925,56.5702337607,1050138,1573.5,-0.0390930175781,1.58670043945,1.62579345703,0.232816326084,0.285433779749,155.986938477,0.140564
9045300,25.7500000009,26,1.44537253925,258,348,90,309.524271845,19.7900851218,31881,312.0,306,423,117,351.058252427,19.2625322931,36159,350.0,198,515,317,290.165048544,53.0874159274,29887,280.0,252,496,244,285.86407767,30.1626814186,29444,282.0,-0.168067231774,0.112804874778,0.280872106552,0.00187141448259,0.0631063236548,0.192755691707,0.0,863,1256,393,946.446601942,50.8742459032,97484,944.0,2.39685058594,2.48278808594,0.0859375,2.44323256409,0.0212890684959,251.652954102,2.44763
9049227,770.500000024,771,7.83543522185,188,730,542,341.864373783,41.5008944504,1053626,340.0,255,1159,904,508.423101882,65.3287455503,1566960,505.0,484,1644,1160,905.451979234,111.377061823,2790603,907.0,65,1644,1579,611.681051265,99.7078364622,1885201,611.0,0.0,0.763205826283,0.763205826283,0.19603236614,0.0521293731781,604.171752444,0.192204,669,3497,2828,1461.96852693,193.906715688,4505787,1459.0,-0.125579833984,1.71838378906,1.84396362305,0.0997234842052,0.208641253501,307.34777832,0.0
8994929,164.000000001,112,2.46712507106,275,480,205,359.407012195,31.2913221369,235771,360.0,361,764,403,541.282012195,56.848198962,355081,541.0,520,962,442,764.467987805,83.3150548548,501491,770.0,380,920,540,691.832317073,89.5938460403,453842,688.5,-0.02620456554,0.201061710715,0.227266276255,0.0510167910825,0.042530808104,33.4670149501,0.044204,1016,2065,1049,1592.52134146,165.625402444,1044694,1588.5,0.499176025391,4.4850769043,3.98590087891,3.18183945446,0.473502823363,2087.28668213,3.11031
8983240,24.7500000019,27,1.53098603933,344,436,92,387.717171717,22.3390044378,38384,387.0,498,681,183,586.636363636,43.8259769251,58077,582.0,659,877,218,757.151515152,54.321222602,74958,759.0,573,843,270,727.434343434,63.7121306205,72016,728.0,-0.0381011851132,0.108624093235,0.146725278348,0.0206527433039,0.033156070552,2.04462158709,0.0155844,1418,1933,515,1701.78787879,126.127422561,168477,1692.0,0.00308227539062,0.169494628906,0.166412353516,0.120361944642,0.0419053956567,11.9158325195,0.130432
8969795,182.750000001,69,1.43984408266,319,524,205,482.785225718,26.2418844321,352916,490.0,455,809,354,748.945280438,47.2779395926,547479,763.0,565,1067,502,905.291381669,51.5883810674,661768,913.0,406,970,564,872.868673051,60.4599039852,638067,884.0,-0.0212290510535,0.163748711348,0.184977762401,0.0187969963442,0.0203850903047,13.7406043276,0.0159428,1180,2295,1115,2104.59917921,129.716820689,1538462,2135.0,1.00784301758,4.2907409668,3.28289794922,3.26172839372,0.456233600276,2384.32345581,3.27731
8939523,162.250000004,124,2.74615091599,210,293,83,254.117103236,10.5998154005,164922,254.0,289,432,143,365.941448382,17.8013250246,237496,366.0,641,1131,490,963.500770416,58.8239682816,625312,963.0,217,425,208,331.508474576,29.0482888805,215149,331.0,0.374113470316,0.612321555614,0.238208085299,0.487850370089,0.0376514912959,316.614890188,0.485212,716,1150,434,951.567026194,56.0058236896,617567,952.0,-0.0825805664062,3.06350708008,3.14608764648,0.459367796159,0.909670038387,298.129699707,0.0
8928853,141.500000004,136,3.22519335567,197,366,169,286.959363958,31.4593816691,162419,292.0,248,538,290,405.911660777,56.2054783844,229746,414.0,412,856,444,654.955830389,102.598069053,370705,668.0,205,661,456,468.765017668,100.025100625,265321,471.5,0.0523255802691,0.398826986551,0.346501406282,0.171587988254,0.0578074836138,97.1188013516,0.166023,659,1565,906,1161.6360424,184.390913219,657486,1180.5,-0.0289306640625,0.909454345703,0.938385009766,0.259952720399,0.302356347207,147.133239746,0.0704651
8903756,345.000000007,151,2.29330843137,187,272,85,237.921014493,12.9975022846,328331,239.0,222,376,154,315.957971014,24.9458771,436022,318.0,587,1156,569,955.172463768,83.6721039588,1318138,969.0,111,361,250,262.193478261,37.430141126,361827,265.0,0.448154658079,0.725247502327,0.277092844248,0.570248946677,0.0398224710069,786.943546414,0.570408,520,997,477,816.072463768,74.1580605019,1126180,824.0,-0.0163879394531,14.1855163574,14.2019042969,6.32641833761,5.82165533885,8730.45730591,8.27371
8932149,538.499999992,297,3.61042779115,191,703,512,384.230733519,52.9317473906,827633,377.0,210,1096,886,550.628133705,83.8050450632,1186053,553.0,315,1227,912,665.020427112,86.884476768,1432454,660.0,158,1423,1265,632.263231198,106.001606801,1361895,638.0,-0.164035692811,0.331923902035,0.495959594846,0.0283607745725,0.0455580872164,61.0891084293,0.0161757,639,3222,2583,1567.12209842,235.501890898,3375581,1574.0,0.617767333984,5.09396362305,4.47619628906,3.34070944897,0.826899796694,7195.88815308,3.17719
8893240,49.4999999995,40,1.60380831164,263,1322,1059,391.323232323,110.313312134,77482,377.0,364,2190,1826,599.257575758,189.165229785,118653,582.5,534,2759,2225,809.590909091,233.78501589,160299,769.0,451,3191,2740,783.813131313,283.340963229,155195,759.5,-0.0726050436497,0.132450327277,0.205055370927,0.0210433131318,0.0427579307481,4.16657600011,0.00689478,1086,6703,5617,1774.39393939,581.445096606,351330,1717.5,0.107788085938,3.89825439453,3.79046630859,3.08845227174,0.771457410335,611.513549805,3.25832
8888268,414.00000001,330,4.57518687117,215,576,361,323.003019324,33.9576407852,534893,316.0,281,865,584,459.567028986,57.5689072503,761043,449.0,426,1149,723,677.237318841,77.6911921441,1121505,670.0,276,1177,901,575.900362319,84.5072623576,953691,569.0,-0.0120378332213,0.220571428537,0.232609261759,0.0829420660418,0.0294575928985,137.352061365,0.0793778,772,2618,1846,1358.47041063,166.93138859,2249627,1333.0,-0.184417724609,3.93048095703,4.11489868164,1.07985738856,1.3319368118,1788.24383545,0.130829
8912848,541.000000001,482,5.84579354895,187,349,162,257.67883549,13.7251168001,557617,257.0,219,508,289,351.219963031,24.223440947,760040,351.0,438,979,541,774.249075786,64.9677822478,1675475,776.0,148,579,431,339.530961183,40.3264459032,734745,338.0,0.160120844841,0.587044537067,0.426923692226,0.391145465066,0.0394976253948,846.438786402,0.393235,568,1436,868,948.429759704,76.5169460514,2052402,947.0,-0.270141601562,4.83474731445,5.10488891602,0.517438186956,1.26447051283,1119.73623657,0.0428772
8862240,242.499999994,235,4.25703341178,197,318,121,243.301030928,12.9885000272,236002,244.0,265,443,178,347.844329897,22.3673061716,337409,349.0,827,1200,373,994.394845361,53.443232955,964563,994.0,193,413,220,299.089690722,29.4046983571,290117,303.0,0.464083939791,0.660510122776,0.196426182985,0.538225237365,0.0271836488119,522.078480244,0.537394,679,1154,475,890.235051546,62.5807223722,863528,896.0,-0.213317871094,1.09417724609,1.30749511719,0.0692233056137,0.163442907944,67.1466064453,0.0
9076008,5490.24999976,3322,12.6473237472,216,734,518,307.722417012,15.8011870629,6757892,307.0,263,1150,887,443.869495925,25.40818357,9747818,444.0,415,1503,1088,741.067164519,41.910957853,16274576,744.0,239,1645,1406,596.774190611,40.0815452272,13105758,600.0,-0.0451080054045,0.28832629323,0.333434298635,0.108119085638,0.0165835244598,2374.4032397,0.108014,781,3529,2748,1348.36610355,74.0869091804,29611468,1350.0,-0.246124267578,6.31072998047,6.55685424805,0.269338763166,0.605286717943,5914.94857788,0.0
8863547,7.75000000023,17,1.72263448938,183,311,128,217.064516129,35.08509056,6729,205.0,255,458,203,305.774193548,57.0781635425,9479,286.0,503,849,346,628.580645161,81.1894535474,19486,600.0,174,469,295,264.612903226,78.9318519538,8203,225.0,0.286407768726,0.533512055874,0.247104287148,0.417960240956,0.06743424027,12.9567674696,0.429306,625,1238,613,787.451612903,170.038674673,24411,710.0,0.110626220703,1.19641113281,1.08578491211,0.667689169607,0.346557393539,20.6983642578,0.723816
8860691,995.749999986,676,6.04319497543,215,851,636,296.506151142,21.7897169515,1180984,295.0,262,1047,785,403.559628421,31.108516377,1607378,400.0,295,1218,923,561.604067286,51.4586740292,2236869,552.0,202,1306,1104,474.773537535,50.6058244469,1891023,466.0,-0.0439276471734,0.251798570156,0.29572621733,0.0842721390661,0.0211198960822,335.6559299,0.0825688,737,3204,2467,1174.8393171,97.7058731641,4679385,1161.0,-0.289093017578,8.17385864258,8.46295166016,0.419784672321,1.13763289106,1672.00234985,0.0
8863492,876.500000008,754,7.18439916374,196,442,246,312.372789504,29.4803431862,1095179,315.0,257,699,442,443.141186537,54.8307126406,1553653,448.0,398,1275,877,774.193382772,110.176010309,2714322,786.5,193,893,700,521.889047347,93.6441112815,1829743,528.0,0.0290302652866,0.488859772682,0.459829507396,0.197471804217,0.0554335622322,692.336145585,0.192133,650,2034,1384,1277.40302339,175.421560155,4478575,1292.0,-0.0101928710938,3.43939208984,3.44958496094,0.39390711069,0.462459643992,1381.03833008,0.254639
8863221,1793.50000001,1010,6.72768658471,202,415,213,303.799553945,18.2532740248,2179458,303.0,253,578,325,434.57499303,30.53184628,3117641,435.0,370,922,552,696.713409534,63.4857027494,4998222,709.0,203,746,543,560.598829105,55.8176037011,4021736,570.0,0.00964066572487,0.304207116365,0.294566450641,0.108756768215,0.0233321700396,780.221055177,0.104972,666,1690,1024,1298.97337608,94.485295861,9318835,1310.0,-0.222015380859,4.83441162109,5.05642700195,0.628188793394,1.16776161139,4506.62640381,0.023941
8847687,9.25,14,1.29853074657,496,659,163,589.054054054,37.1104603495,21795,593.0,713,1006,293,885.459459459,61.5764058863,32762,892.0,979,1397,418,1204.72972973,98.4316606527,44575,1214.0,785,1322,537,1126.78378378,117.652979226,41691,1147.0,-0.0425867512822,0.109977327287,0.152564078569,0.0346631647365,0.0380322171637,1.28253709525,0.0471204,2048,2987,939,2601.2972973,206.874275028,96248,2629.0,1.39721679688,1.78210449219,0.384887695312,1.65041206978,0.104686857284,61.065246582,1.68494
8805455,13.0,32,2.50364858162,222,353,131,293.057692308,32.4021684113,15239,300.0,258,517,259,402.346153846,60.1568093899,20922,420.5,498,773,275,635.461538462,80.9107916969,33044,644.0,227,654,427,457.230769231,103.093985385,23776,484.5,0.0618705041707,0.404980331659,0.343109827489,0.171776348653,0.0697848487641,8.93237012997,0.15426,721,1524,803,1152.63461538,191.331370708,59937,1208.0,0.0101318359375,0.520355224609,0.510223388672,0.0984051044171,0.130598675244,5.11706542969,0.02771
8797357,119.0,59,1.52571564267,268,433,165,357.783613445,26.2345877998,170305,362.0,358,651,293,534.93487395,46.4901494286,254629,545.5,477,832,355,701.384453782,56.7944592249,333859,711.0,397,762,365,664.968487395,64.7533868442,316525,682.0,-0.0451977401972,0.187406301498,0.232604041696,0.0275113853083,0.0302046738402,13.0954194068,0.0250259,1023,1815,792,1557.68697479,130.926324455,741459,1595.0,1.84216308594,4.78909301758,2.94692993164,4.0008223718,0.465340381671,1904.39144897,4.04118
8766383,14.5,19,1.40755271177,356,473,117,401.793103448,26.4436672692,23304,399.0,411,566,155,478.75862069,34.2154987793,27768,472.0,142,482,340,266.120689655,65.8752943031,15435,261.0,248,451,203,327.24137931,44.5731906221,18980,314.0,-0.378555804491,0.0519125685096,0.430468373001,-0.111934182617,0.103106242603,-6.49218259181,-0.110153,1016,1467,451,1207.79310345,99.604521193,70052,1186.5,0.304382324219,0.936157226562,0.631774902344,0.697910177297,0.129340215025,40.4787902832,0.716675
8780363,2363.99999996,1237,7.17696835816,217,334,117,263.210025381,14.9718958716,2488914,259.0,298,504,206,375.030456853,27.815299895,3546288,367.0,610,1020,410,776.137373096,63.8311397244,7339155,770.0,223,526,303,362.372779188,37.9539541931,3426597,353.0,0.254163652658,0.525050103664,0.270886451006,0.363842131312,0.0304248854044,3440.49119368,0.364818,738,1364,626,1000.61326142,79.5641978508,9461799,979.0,-0.0703125,1.27725219727,1.34756469727,0.0969591544163,0.165055378577,916.84576416,0.0
